location,year,month,day,properties_sold,avg_price,avg_sqr_ft,walk_score,interest_score,pop_increase,city_investment,private_investment
University,2014,June,,3,4.991,635,2.037142857142857,4.0,59.891999999999996,4019.894,17118.416999999998
Kensington-Chinatown,2014,June,,14,5.704,589,1.5278571428571428,1.2903225806451613,99.82,785.0129999999999,14425.416
Waterfront Communities-The Island,2014,June,,11,5.704,688,1.1091111111111112,0.4666666666666667,106.94999999999999,11137.773,26347.488999999998
Annex,2014,June,,12,4.991,500,1.0695,1.5217391304347825,47.058,7862.964,19441.371
Wychwood,2014,June,,12,7.13,584,1.0185714285714285,1.7142857142857142,154.00799999999998,5992.764999999999,43928.643
Corsa Italia-Davenport,2014,June,,9,5.704,668,0.17825,3.4615384615384617,175.39799999999997,8978.809,25058.385
Oakwood-Vaughan,2014,June,,6,4.278,800,2.584625,0.9473684210526315,269.514,7785.246999999999,14841.807999999999
Humewood-Cedarvale,2014,June,,15,6.417,554,1.24775,4.8,28.52,5234.846,31208.01
Casa Loma,2014,June,,13,4.278,667,0.623875,0.09090909090909091,22.816,2364.308,40600.359
Forest Hill South,2014,June,,3,6.417,704,1.336875,0.23529411764705882,213.9,4004.2079999999996,12256.47
Yonge-St.Clair,2014,June,,10,4.278,702,2.139,1.44,385.02,5470.849,25690.103
Bay Street Corridor,2014,June,,14,3.565,687,2.4063749999999997,5.714285714285714,116.93199999999999,7795.228999999999,19244.583
Rosedale-Moore Park,2014,June,,2,7.13,645,2.4955,1.161290322580645,74.865,8119.643999999999,30811.582
Church-Yonge Corridor,2014,June,,5,5.704,538,0.89125,1.1666666666666667,139.748,3991.374,20550.799
Caledonia-Fairbanks,2014,June,,9,2.852,697,1.6933749999999999,0.02702702702702703,67.02199999999999,8591.65,19593.239999999998
North St.James Town,2014,June,,3,4.991,644,0.10185714285714284,0.4444444444444444,61.318,9300.372,461.311
Cabbagetown-South St.James Town,2014,June,,5,3.565,575,0.4753333333333333,1.0,166.84199999999998,8490.404,3595.6589999999997
Moss Park,2014,June,,6,4.278,730,0.07922222222222221,1.135135135135135,102.672,512.6469999999999,27782.045
Regent Park,2014,June,,7,6.417,533,1.1883333333333332,0.2727272727272727,57.04,11696.052,33948.782
Playter Estates-Danforth,2014,June,,1,5.704,759,2.4445714285714284,0.5555555555555556,0.0,14814.001,42650.234
South Riverdale,2014,June,,3,5.704,679,2.750142857142857,1.2903225806451613,213.89999999999998,10219.429,34663.208
North Riverdale,2014,June,,7,4.278,786,1.24775,1.909090909090909,0.0,961.837,5465.858
Blake-Jones,2014,June,,3,2.852,611,1.158625,1.4285714285714286,182.528,2573.217,26313.978
Danforth Village - Toronto,2014,June,,11,2.852,649,2.5464285714285713,2.1052631578947367,141.174,1035.989,3446.642
Broadview North,2014,June,,2,4.278,699,0.15844444444444442,0.041666666666666664,0.0,3138.6259999999997,36328.063
Old East York,2014,June,,9,6.417,737,2.139,2.1875,128.34,2031.337,21571.815
Danforth Village - East York,2014,June,,8,3.565,560,1.426,0.25,49.91,2177.502,24319.003999999997
Greenwood-Coxwell,2014,June,,3,7.13,788,0.10185714285714284,0.1875,28.52,11417.269,25945.357
Woodbine Corridor,2014,June,,14,4.278,536,0.17825,2.9473684210526314,203.20499999999998,716.5649999999999,34312.412
Maple Leaf,2014,June,,7,2.852,789,1.1204285714285713,0.26666666666666666,139.035,13130.608,1839.54
Beechborough-Greenbrook,2014,June,,2,3.565,680,2.139,0.2631578947368421,0.0,9067.221,16704.164
Keelesdale-Eglinton West,2014,June,,11,6.417,790,1.8221111111111108,1.7142857142857142,71.3,4027.024,41996.413
Briar Hill-Belgravia,2014,June,,10,5.704,580,2.4445714285714284,0.45454545454545453,242.41999999999996,10486.091,6705.052
Yorkdale-Glen Park,2014,June,,3,6.417,573,2.584625,1.8421052631578947,38.501999999999995,12051.839,29372.748
Forest Hill North,2014,June,,6,3.565,652,1.2675555555555553,0.5294117647058824,115.50599999999999,5485.822,5182.797
Englemount-Lawrence,2014,June,,13,4.278,595,0.20371428571428568,0.4827586206896552,139.748,4295.825,28898.603
Bedford Park-Nortown,2014,June,,12,2.852,533,2.4063749999999997,0.5333333333333333,29.945999999999998,8397.714,14134.511999999999
Lawrence Park South,2014,June,,7,5.704,697,0.15844444444444442,0.46153846153846156,176.82399999999998,9466.501,19064.907
Yonge-Eglinton,2014,June,,3,7.13,761,0.5545555555555556,0.0,24.241999999999997,1267.714,2618.8489999999997
Mount Pleasant West,2014,June,,2,4.991,751,2.2974444444444444,4.0,211.76100000000002,13877.831999999999,28974.894
Lawrence Park North,2014,June,,4,3.565,725,0.17825,0.20689655172413793,119.78399999999999,9136.382,38453.515999999996
Mount Pleasant East,2014,June,,3,4.278,636,1.3467777777777776,0.9411764705882353,0.0,10796.958999999999,15069.967999999999
Black Creek,2014,June,,11,4.991,653,0.17825,0.5161290322580645,178.25,9157.059,6063.352
Glenfield-Jane Heights,2014,June,,7,3.565,683,2.750142857142857,0.2857142857142857,185.38,2222.421,36523.424999999996
York University Heights,2014,June,,5,6.417,622,0.980375,0.34285714285714286,163.99,11976.260999999999,29126.763
Bathurst Manor,2014,June,,9,4.991,794,2.67375,1.9090909090909092,32.085,303.738,5256.949
Westminster-Branson,2014,June,,6,4.278,665,1.7315714285714283,5.0625,24.241999999999997,3137.2,43824.545
Clanton Park,2014,June,,5,3.565,757,1.2222857142857142,0.13636363636363635,83.42099999999999,623.1619999999999,30144.214
Lansing-Westgate,2014,June,,10,3.565,610,2.750142857142857,1.3846153846153846,0.0,12160.215,22555.041999999998
Willowdale West,2014,June,,8,5.704,552,1.1204285714285713,2.130434782608696,146.165,8953.141,16095.261999999999
Newtonbrook West,2014,June,,6,4.991,573,0.5545555555555556,2.058823529411765,206.76999999999998,4276.574,2882.6589999999997
Newtonbrook East,2014,June,,13,6.417,778,1.1204285714285713,0.0,91.264,3917.2219999999998,12785.516
Willowdale East,2014,June,,10,6.417,627,1.2675555555555553,1.5555555555555556,81.995,4198.857,25759.264
Bayview Woods-Steeles,2014,June,,6,4.278,795,1.8716249999999999,0.3448275862068966,320.85,728.6859999999999,10948.115
Bayview Village,2014,June,,14,2.852,740,2.4955,0.08333333333333333,242.41999999999996,2198.892,27312.178
St.Andrew-Windfields,2014,June,,8,2.852,593,2.648285714285714,0.15151515151515152,167.55499999999998,12903.874,22408.164
Don Valley Village,2014,June,,10,3.565,644,0.23766666666666664,3.888888888888889,178.25,6985.973999999999,487.69199999999995
Henry Farm,2014,June,,13,6.417,507,1.324142857142857,0.10526315789473684,56.327,13687.461,11468.605
Pleasant View,2014,June,,13,2.852,712,0.623875,0.3125,175.39799999999997,12827.582999999999,44133.987
Parkwoods-Donalda,2014,June,,8,2.852,573,0.23766666666666664,1.0666666666666667,94.116,7680.436,43741.123999999996
Tam O'Shanter-Sullivan,2014,June,,8,7.13,532,0.6111428571428571,0.20512820512820512,106.94999999999999,11114.243999999999,43275.534999999996
Bridle Path-Sunnybrook-York Mills,2014,June,,1,4.278,591,0.802125,0.6153846153846154,0.0,8098.967,345.805
Leaside-Bennington,2014,June,,3,4.278,731,0.5092857142857142,0.0,95.542,579.669,28464.386
Banbury-Don Mills,2014,June,,10,6.417,696,0.9167142857142857,0.5,0.0,7261.905,5699.009
Thorncliffe Park,2014,June,,10,4.991,777,1.158625,1.9047619047619047,85.56,12191.587,35139.492
Flemingdon Park,2014,June,,5,7.13,560,2.2408571428571427,0.6086956521739131,222.456,6598.102,19255.990999999998
Victoria Village,2014,June,,13,5.704,750,0.089125,1.1111111111111112,132.618,14082.463,5393.844999999999
O'Connor-Parkview,2014,June,,8,5.704,695,2.648285714285714,0.09090909090909091,44.205999999999996,14031.84,22938.636
The Beaches,2014,June,,1,6.417,798,0.39611111111111114,2.032258064516129,65.596,11965.565999999999,19286.649999999998
East End-Danforth,2014,June,,15,2.852,709,1.5844444444444445,0.2903225806451613,66.309,2061.283,8342.813
Woodbine-Lumsden,2014,June,,8,4.278,642,0.445625,1.5,0.0,14195.117,29988.067
Crescent Town,2014,June,,4,5.704,635,2.2974444444444444,0.3,337.962,1774.657,43586.403
Birchcliffe-Cliffside,2014,June,,10,7.13,520,2.584625,5.384615384615385,113.367,6088.307,17129.112
Oakridge,2014,June,,12,6.417,798,0.713,1.282051282051282,119.78399999999999,13923.464,1883.033
Clairlea-Birchmount,2014,June,,11,5.704,741,1.426,0.5263157894736842,193.93599999999998,7523.576,10326.378999999999
Wexford/Maryvale,2014,June,,4,4.991,540,1.2675555555555553,0.6666666666666666,153.295,13576.946,5433.0599999999995
Dorset Park,2014,June,,2,6.417,630,2.139,0.0,285.2,11128.503999999999,4625.9439999999995
Ionview,2014,June,,5,3.565,718,0.980375,1.7999999999999998,222.45600000000002,2530.437,7763.857
Kennedy Park,2014,June,,12,5.704,586,1.5844444444444445,1.1666666666666667,92.69,11747.387999999999,9081.481
Cliffcrest,2014,June,,8,4.991,715,0.267375,0.6923076923076923,156.86,5771.022,15427.893999999998
Eglinton East,2014,June,,2,7.13,591,2.67375,1.25,57.04,14266.417,39975.771
Bendale,2014,June,,3,4.991,547,1.8334285714285714,0.8571428571428571,0.0,6809.15,22240.609
Scarborough Village,2014,June,,5,7.13,551,1.1883333333333332,1.3125,0.0,4611.684,35486.723
Woburn,2014,June,,12,5.704,756,2.2974444444444444,0.0,279.496,5217.7339999999995,42901.922999999995
Guildwood,2014,June,,10,2.852,575,1.0185714285714285,1.3125,24.955,8040.500999999999,28142.109999999997
Morningside,2014,June,,5,3.565,615,2.228125,2.739130434782609,327.98,12796.211,11417.982
West Hill,2014,June,,5,4.991,546,2.139,0.10714285714285714,96.255,13743.074999999999,38140.509
Rouge,2014,June,,8,5.704,504,2.4955,0.6000000000000001,156.147,8292.903,35048.227999999996
Centennial Scarborough,2014,June,,6,4.278,602,0.713,0.0,142.6,1939.36,1400.3319999999999
Highland Creek,2014,June,,10,4.991,652,1.2675555555555553,2.3684210526315788,96.96799999999999,3869.451,15951.235999999999
Malvern,2014,June,,6,4.278,787,1.2222857142857142,0.6000000000000001,106.95,11045.082999999999,4072.656
Hillcrest Village,2014,June,,6,3.565,781,2.750142857142857,0.13043478260869565,0.0,10844.73,32237.582
Steeles,2014,June,,14,5.704,625,1.9352857142857143,0.5333333333333333,87.69899999999998,151.156,4375.681
L'Amoreaux,2014,June,,8,7.13,789,0.713,0.0,414.966,9469.353,31455.421
Agincourt South-Malvern West,2014,June,,12,5.704,660,0.39611111111111114,0.2608695652173913,36.363,446.33799999999997,10382.706
Milliken,2014,June,,5,4.991,545,1.742888888888889,3.9130434782608696,205.344,1756.119,19130.503
Agincourt North,2014,June,,3,4.991,733,2.31725,3.31578947368421,0.0,5188.501,37575.812999999995
Trinity-Bellwoods,2014,July,,11,4.545,606,3.7658571428571435,0.5,41.814,15758.424,32540.382
West Humber-Clairville,2014,July,,11,7.272,791,2.4672857142857145,2.1538461538461537,122.715,16362.0,17544.609
Mount Olive-Silverstone-Jamestown,2014,July,,3,7.272,594,2.9290000000000003,0.38461538461538464,39.996,1190.79,54887.238000000005
Humber Summit,2014,July,,18,8.181000000000001,701,1.4284285714285714,5.833333333333334,242.70299999999997,10313.514000000001,20858.823
Thistletown-Beaumond Heights,2014,July,,3,4.545,605,0.303,2.1176470588235294,128.16899999999998,560.8530000000001,37920.753000000004
Humbermede,2014,July,,12,5.454000000000001,556,0.303,1.2413793103448276,0.0,437.22900000000004,48746.943
Rexdale-Kipling,2014,July,,6,4.545,766,0.8079999999999999,0.38461538461538464,295.425,937.1790000000001,44128.314
Elms-Old Rexdale,2014,July,,14,4.545,596,1.818,2.25,94.536,11174.337,45787.239
Pelmo Park-Humberlea,2014,July,,15,4.545,742,0.6492857142857144,1.28,26.361,9147.267,16058.394
Downsview-Roding-CFB,2014,July,,3,9.09,777,3.7658571428571435,0.631578947368421,20.907,7641.054,5944.860000000001
Kingsview Village-The Westway,2014,July,,6,7.272,765,0.795375,2.0,409.04999999999995,8434.611,30506.04
Weston,2014,July,,11,9.09,579,1.212,0.5625,254.52,18303.624,50664.933000000005
Rustic,2014,July,,3,9.09,519,1.5582857142857143,0.1111111111111111,445.41,11818.818000000001,11316.141
Humber Heights-Westmount,2014,July,,8,3.636,506,3.0300000000000002,2.0689655172413794,295.425,10388.052,7221.0960000000005
Brookhaven-Amesbury,2014,July,,6,8.181000000000001,590,2.077714285714286,0.0,113.625,2183.418,18397.251
Mount Dennis,2014,July,,10,3.636,562,3.3762857142857143,2.24,167.256,5032.224,28188.09
Willowridge-Martingrove-Richview,2014,July,,10,4.545,800,2.424,0.21621621621621623,247.24800000000002,1251.693,17801.856
Princess-Rosethorn,2014,July,,10,5.454000000000001,736,0.6492857142857144,1.8518518518518516,105.444,7525.611,41207.697
Eringate-Centennial-West Deane,2014,July,,16,9.09,718,2.121,0.14285714285714285,174.52800000000002,4140.495,40823.19
Edenbridge-Humber Valley,2014,July,,8,3.636,750,1.1110000000000002,2.7,109.08,5593.986,36175.473
Rockcliffe-Smythe,2014,July,,9,3.636,518,0.34087500000000004,0.15151515151515152,226.341,11753.37,44942.778
Markland Woods,2014,July,,2,5.454000000000001,558,2.2725,0.42105263157894735,150.894,6316.6410000000005,2024.343
Etobicoke West Mall,2014,July,,7,3.636,700,3.295125,0.34285714285714286,359.964,5823.054,47202.552
Islington-City Centre West,2014,July,,16,8.181000000000001,784,0.6492857142857144,3.1304347826086953,201.798,6573.888,39260.619
Alderwood,2014,July,,4,3.636,636,1.13625,0.21052631578947367,207.252,719.019,36405.450000000004
Long Branch,2014,July,,14,8.181000000000001,700,0.12985714285714287,2.24,345.42,16797.411,27648.144
New Toronto,2014,July,,18,9.09,518,1.919,0.28125,105.444,10846.188,50583.123
Mimico,2014,July,,17,4.545,508,1.3635000000000002,5.294117647058823,79.992,4804.0650000000005,52009.344000000005
Stonegate-Queensway,2014,July,,17,3.636,708,2.121,1.4000000000000001,0.0,17748.225000000002,52809.264
Kingsway South,2014,July,,18,5.454000000000001,515,1.717,3.6923076923076925,158.166,17998.2,22202.325
Lambton Baby Point,2014,July,,8,7.272,537,0.505,0.4,0.0,4814.973,38837.934
High Park-Swansea,2014,July,,19,3.636,550,2.077714285714286,0.8,81.81,3244.221,18685.404000000002
Runnymede-Bloor West Village,2014,July,,14,4.545,548,3.7658571428571435,1.3333333333333333,177.255,8762.76,54517.275
High Park North,2014,July,,8,9.09,669,0.113625,2.25,53.631,18379.98,7804.674
Junction Area,2014,July,,11,3.636,654,2.077714285714286,0.972972972972973,0.0,3642.3630000000003,40515.039000000004
Roncesvalles,2014,July,,10,4.545,537,2.0452500000000002,1.5789473684210527,0.0,7963.749000000001,32242.23
South Parkdale,2014,July,,15,3.636,565,0.303,1.5555555555555556,276.336,17624.601000000002,19826.199
Dufferin Grove,2014,July,,4,8.181000000000001,740,2.2220000000000004,0.875,56.358000000000004,16038.396,33339.393000000004
Little Portugal,2014,July,,8,6.363,521,2.121,1.0588235294117647,239.976,2629.737,28047.195
Dovercourt-Wallace Emerson-Juncti,2014,July,,11,7.272,721,1.947857142857143,1.2249999999999999,109.08,10769.832,29207.988
Niagara,2014,July,,3,9.09,686,0.909,0.0,0.0,8954.559000000001,10685.295
Weston-Pellam Park,2014,July,,11,7.272,545,1.59075,0.06451612903225806,59.994,12443.301000000001,45459.090000000004
Palmerston-Little Italy,2014,July,,4,8.181000000000001,651,0.4545,3.230769230769231,156.348,10312.605,42922.071
University,2014,July,,17,8.181000000000001,691,1.212,0.25,105.444,13757.715,11754.279
Kensington-Chinatown,2014,July,,1,9.09,609,0.20199999999999999,1.125,0.0,4497.732,7889.211
Waterfront Communities-The Island,2014,July,,4,9.09,520,0.909,0.48484848484848486,154.53,2688.822,38354.346
Annex,2014,July,,14,9.09,622,2.7270000000000003,1.6333333333333333,196.34400000000002,15968.403,46981.665
Wychwood,2014,July,,15,3.636,660,0.909,0.2608695652173913,454.5,14708.529,40996.809
Corsa Italia-Davenport,2014,July,,1,7.272,567,2.613375,0.75,159.07500000000002,7193.826,48402.432
Oakwood-Vaughan,2014,July,,10,8.181000000000001,784,2.95425,2.4615384615384617,445.41,752.652,13320.486
Humewood-Cedarvale,2014,July,,5,9.09,718,2.7270000000000003,0.23684210526315788,130.89600000000002,15302.106,28256.265
Casa Loma,2014,July,,15,9.09,545,2.121,0.1724137931034483,341.784,5570.352,45990.855
Forest Hill South,2014,July,,5,7.272,767,1.9316250000000001,0.9473684210526315,345.42,11222.514000000001,28987.101000000002
Yonge-St.Clair,2014,July,,10,6.363,710,0.22725,1.0588235294117647,169.074,10768.014000000001,8430.066
Bay Street Corridor,2014,July,,15,8.181000000000001,563,1.13625,1.0714285714285714,387.23400000000004,18189.999,41825.817
Rosedale-Moore Park,2014,July,,1,9.09,746,3.3762857142857143,0.4545454545454546,277.245,14087.682,50834.916000000005
Church-Yonge Corridor,2014,July,,12,7.272,739,1.5150000000000001,1.9090909090909092,249.97500000000002,5547.627,7926.4800000000005
Caledonia-Fairbanks,2014,July,,15,5.454000000000001,798,2.5971428571428574,2.8125,265.428,3483.288,25176.573
North St.James Town,2014,July,,4,3.636,619,2.2220000000000004,3.5714285714285716,0.0,3283.308,33524.829
Cabbagetown-South St.James Town,2014,July,,10,6.363,643,2.077714285714286,1.6,336.33000000000004,11269.782000000001,20639.754
Moss Park,2014,July,,3,4.545,611,1.4284285714285714,0.0,172.71,1429.857,18472.698
Regent Park,2014,July,,3,3.636,692,3.1815,0.0,343.60200000000003,2862.4410000000003,6190.29
Playter Estates-Danforth,2014,July,,15,7.272,560,2.02,0.38461538461538464,0.0,15391.188,9293.616
South Riverdale,2014,July,,18,8.181000000000001,512,1.3635000000000002,0.16666666666666666,58.176,13417.749,9601.767
North Riverdale,2014,July,,13,9.09,749,0.34087500000000004,1.8620689655172415,172.71,6113.025000000001,37399.896
Blake-Jones,2014,July,,15,6.363,550,1.6881428571428572,1.2000000000000002,422.68500000000006,2063.4300000000003,13032.333
Danforth Village - Toronto,2014,July,,6,5.454000000000001,711,1.1110000000000002,0.3225806451612903,258.156,4589.541,14231.304
Broadview North,2014,July,,8,7.272,505,0.7070000000000001,3.75,69.99300000000001,8269.173,14269.482
Old East York,2014,July,,7,7.272,778,1.13625,1.0909090909090908,336.33000000000004,3413.295,34499.277
Danforth Village - East York,2014,July,,9,3.636,755,2.5971428571428574,0.0,66.357,1588.0230000000001,38389.797
Greenwood-Coxwell,2014,July,,16,4.545,548,3.636,0.0,156.348,3608.73,54147.312000000005
Woodbine Corridor,2014,July,,10,8.181000000000001,785,2.2075714285714283,0.27586206896551724,259.065,15448.455,13117.779
Maple Leaf,2014,July,,9,7.272,523,1.313,0.0,139.077,8426.43,36226.377
Beechborough-Greenbrook,2014,July,,7,9.09,615,2.49975,1.3043478260869565,0.0,16915.581000000002,31829.544
Keelesdale-Eglinton West,2014,July,,9,9.09,594,1.0226250000000001,7.363636363636364,243.612,10328.058,16053.849
Briar Hill-Belgravia,2014,July,,12,5.454000000000001,767,2.525,5.4,174.52800000000002,8248.266,15285.744
Yorkdale-Glen Park,2014,July,,5,7.272,607,1.818,1.92,250.88400000000001,7420.167,1575.297
Forest Hill North,2014,July,,16,6.363,686,0.8079999999999999,0.2962962962962963,330.87600000000003,2436.12,42765.723
Englemount-Lawrence,2014,July,,9,4.545,699,2.5971428571428574,0.0,50.904,13577.733,36000.036
Bedford Park-Nortown,2014,July,,2,3.636,782,1.13625,0.5172413793103449,259.065,13165.956,425.41200000000003
Lawrence Park South,2014,July,,18,6.363,627,2.5971428571428574,2.857142857142857,20.907,9616.311,5962.131
Yonge-Eglinton,2014,July,,15,5.454000000000001,669,1.01,2.5,125.44200000000001,2479.752,3449.655
Mount Pleasant West,2014,July,,15,3.636,784,2.3374285714285716,0.21621621621621623,404.505,17794.584,55193.571
Lawrence Park North,2014,July,,10,3.636,634,1.313,2.0,247.24800000000002,5748.5160000000005,46742.598
Mount Pleasant East,2014,July,,9,4.545,761,0.25971428571428573,4.923076923076923,174.52800000000002,18644.499,44632.809
Black Creek,2014,July,,19,3.636,792,1.4284285714285714,0.20833333333333334,19.998,2809.719,53051.967000000004
Glenfield-Jane Heights,2014,July,,9,5.454000000000001,522,2.5971428571428574,1.391304347826087,177.255,18040.923,44767.341
York University Heights,2014,July,,11,8.181000000000001,685,2.2725,1.0526315789473684,299.97,9679.941,11052.531
Bathurst Manor,2014,July,,8,5.454000000000001,544,2.613375,1.0,127.26,4747.707,1658.016
Westminster-Branson,2014,July,,10,9.09,747,1.1110000000000002,0.6857142857142857,403.596,13513.194000000001,46276.281
Clanton Park,2014,July,,15,8.181000000000001,656,3.5061428571428572,1.6666666666666665,147.25799999999998,6240.285,40822.281
Lansing-Westgate,2014,July,,8,7.272,548,2.626,0.8,0.0,2255.2290000000003,28850.751
Willowdale West,2014,July,,12,9.09,658,0.7791428571428571,0.625,174.52800000000002,7546.518,43269.309
Newtonbrook West,2014,July,,18,3.636,572,1.818,0.2571428571428571,295.425,2088.882,3902.337
Newtonbrook East,2014,July,,17,3.636,743,0.10099999999999999,1.9047619047619047,122.715,17680.05,25994.673000000003
Willowdale East,2014,July,,2,7.272,707,1.59075,2.5,21.816000000000003,10473.498,45459.999
Bayview Woods-Steeles,2014,July,,2,9.09,620,2.2220000000000004,0.0,0.0,4103.226000000001,3831.435
Bayview Village,2014,July,,4,9.09,526,1.818,2.057142857142857,331.78499999999997,8858.205,47152.557
St.Andrew-Windfields,2014,July,,10,4.545,607,2.3374285714285716,1.2249999999999999,80.901,9729.027,52286.589
Don Valley Village,2014,July,,6,9.09,552,2.323,3.789473684210526,169.074,11243.421,29211.624
Henry Farm,2014,July,,11,4.545,576,2.9290000000000003,1.032258064516129,85.446,14391.288,4878.603
Pleasant View,2014,July,,16,4.545,762,2.49975,3.15,161.802,17682.777000000002,47065.293000000005
Parkwoods-Donalda,2014,July,,14,9.09,657,0.40399999999999997,2.25,21.816000000000003,5762.151,34226.577000000005
Tam O'Shanter-Sullivan,2014,July,,1,5.454000000000001,593,1.3635000000000002,0.75,0.0,12108.789,29679.759000000002
Bridle Path-Sunnybrook-York Mills,2014,July,,17,5.454000000000001,572,1.1110000000000002,0.21875,65.44800000000001,4804.974,28082.646
Leaside-Bennington,2014,July,,5,4.545,704,2.613375,2.0869565217391304,234.52200000000002,9623.583,35116.488
Banbury-Don Mills,2014,July,,9,6.363,619,2.3861250000000003,1.1764705882352942,147.258,6505.713000000001,32417.667
Thorncliffe Park,2014,July,,15,5.454000000000001,797,0.909,1.9047619047619047,98.17200000000001,6027.579000000001,35244.657
Flemingdon Park,2014,July,,1,4.545,541,0.40399999999999997,0.42105263157894735,159.984,15867.504,51108.525
Victoria Village,2014,July,,1,6.363,572,2.9867142857142857,1.75,0.0,11417.04,2657.916
O'Connor-Parkview,2014,July,,7,4.545,735,0.795375,3.9130434782608696,316.332,9568.134,2965.158
The Beaches,2014,July,,19,5.454000000000001,576,3.895714285714286,0.058823529411764705,254.52,17763.678,44703.711
East End-Danforth,2014,July,,18,5.454000000000001,671,1.4284285714285714,0.22499999999999998,136.35000000000002,16191.108,32254.956000000002
Woodbine-Lumsden,2014,July,,16,4.545,648,1.4140000000000001,0.42857142857142855,0.0,9694.485,39680.577000000005
Crescent Town,2014,July,,3,3.636,731,1.6159999999999999,0.38095238095238093,87.26400000000001,983.538,44365.563
Birchcliffe-Cliffside,2014,July,,1,3.636,789,0.606,0.0,259.065,8512.785,56272.554000000004
Oakridge,2014,July,,10,3.636,735,2.626,1.25,359.964,4971.321,28397.16
Clairlea-Birchmount,2014,July,,16,8.181000000000001,665,0.7070000000000001,1.5517241379310347,0.0,8690.04,48800.574
Wexford/Maryvale,2014,July,,10,8.181000000000001,699,0.20199999999999999,1.6470588235294117,163.62,5096.763,19214.442
Dorset Park,2014,July,,11,8.181000000000001,658,0.7070000000000001,0.08,0.0,529.947,42654.825000000004
Ionview,2014,July,,19,6.363,723,1.818,0.8181818181818182,136.35000000000002,5962.131,48415.158
Kennedy Park,2014,July,,4,4.545,610,2.626,4.090909090909091,0.0,11351.592,25435.638000000003
Cliffcrest,2014,July,,17,8.181000000000001,516,2.8568571428571428,0.5833333333333333,431.77500000000003,18402.705,52109.334
Eglinton East,2014,July,,17,3.636,582,2.613375,0.34285714285714286,281.79,12641.463,17578.242000000002
Bendale,2014,July,,7,3.636,762,2.7270000000000003,0.6666666666666666,409.04999999999995,10164.438,56274.372
Scarborough Village,2014,July,,16,9.09,548,2.5971428571428574,1.5483870967741935,47.268,8511.876,46959.849
Woburn,2014,July,,1,3.636,761,2.0452500000000002,1.8,67.266,9511.776,55762.605
Guildwood,2014,July,,18,3.636,541,1.212,4.454545454545454,229.06800000000004,2408.85,6838.407
Morningside,2014,July,,18,8.181000000000001,645,0.8079999999999999,0.96,0.0,14294.025,31729.554
West Hill,2014,July,,3,9.09,729,2.4672857142857145,0.7692307692307693,398.142,15023.952000000001,49722.3
Rouge,2014,July,,2,9.09,747,2.9867142857142857,2.1875,125.44200000000001,11539.755000000001,26331.003
Centennial Scarborough,2014,July,,4,7.272,641,0.568125,0.5,152.71200000000002,4812.246,44599.176
Highland Creek,2014,July,,12,5.454000000000001,703,1.717,0.0,147.25799999999998,3150.594,51872.994
Malvern,2014,July,,16,7.272,535,0.505,1.2857142857142856,0.0,3033.333,48082.464
Hillcrest Village,2014,July,,2,9.09,698,3.636,1.7777777777777777,46.359,17196.462,52861.077000000005
Steeles,2014,July,,5,4.545,785,2.2220000000000004,2.1875,234.52200000000002,15746.607,25461.999
L'Amoreaux,2014,July,,18,5.454000000000001,524,0.7791428571428571,4.5,54.54,13092.327000000001,12385.125
Agincourt South-Malvern West,2014,July,,10,7.272,615,0.6492857142857144,0.10810810810810811,359.05500000000006,14683.077000000001,16531.074
Milliken,2014,July,,3,7.272,622,0.113625,0.6666666666666666,334.512,12195.144,48553.326
Agincourt North,2014,July,,4,9.09,759,2.5971428571428574,1.5384615384615385,92.718,8893.656,5420.367
Trinity-Bellwoods,2014,August,,4,8.1,764,0.3857142857142857,1.0714285714285714,194.39999999999998,11226.6,3611.7000000000003
West Humber-Clairville,2014,August,,7,9.0,730,3.15,1.1111111111111112,72.9,10273.5,7081.2
Mount Olive-Silverstone-Jamestown,2014,August,,18,8.1,793,1.8,0.44999999999999996,223.20000000000002,495.90000000000003,23036.4
Humber Summit,2014,August,,15,6.3,531,1.1571428571428573,0.3076923076923077,0.0,10193.4,7427.7
Thistletown-Beaumond Heights,2014,August,,9,6.3,755,3.857142857142857,0.37037037037037035,117.00000000000001,12802.5,6612.3
Humbermede,2014,August,,6,8.1,543,3.0375,1.945945945945946,175.5,11066.4,7718.400000000001
Rexdale-Kipling,2014,August,,16,5.4,544,1.5,0.9090909090909092,253.8,13654.800000000001,2348.1
Elms-Old Rexdale,2014,August,,1,7.2,630,2.025,0.15384615384615385,0.0,4393.8,31122.0
Pelmo Park-Humberlea,2014,August,,15,4.5,528,0.3375,0.5555555555555556,75.60000000000001,5136.3,9881.1
Downsview-Roding-CFB,2014,August,,10,5.4,679,2.25,0.0,111.60000000000001,16137.0,20412.0
Kingsview Village-The Westway,2014,August,,6,7.2,583,3.4714285714285715,0.9230769230769231,237.60000000000002,16644.600000000002,5568.3
Weston,2014,August,,15,9.0,703,0.5142857142857142,0.29166666666666663,81.0,13626.0,25896.600000000002
Rustic,2014,August,,1,6.3,785,0.3375,3.9375,0.0,15008.4,12843.0
Humber Heights-Westmount,2014,August,,5,5.4,620,2.7,0.1875,247.5,18855.0,44890.200000000004
Brookhaven-Amesbury,2014,August,,10,6.3,567,1.575,0.0,0.0,4021.2000000000003,2861.1
Mount Dennis,2014,August,,1,6.3,645,1.575,2.1724137931034484,159.3,5934.6,5633.1
